STA,Lat,Long
59235,-6.142365487,106.2721522
59240,-6.142352087,106.2721091
59245,-6.142338677,106.2720659
59250,-6.142325268,106.2720228
59255,-6.142311877,106.2719796
59260,-6.142298486,106.2719365
59265,-6.142285086,106.2718933
59270,-6.142271694,106.2718502
59275,-6.142258303,106.271807
59280,-6.142244858,106.2717639
59285,-6.142231412,106.2717207
59290,-6.142217967,106.2716776
59295,-6.142204521,106.2716345
59300,-6.142191076,106.2715913
59305,-6.142177648,106.2715482
59310,-6.14216423,106.271505
59315,-6.142150812,106.2714619
59320,-6.142137393,106.2714188
59325,-6.142123966,106.2713756
59330,-6.142110548,106.2713325
59335,-6.142097129,106.2712893
59340,-6.142083711,106.2712462
59345,-6.142070292,106.271203
59350,-6.142056865,106.2711599
59355,-6.142043419,106.2711167
59360,-6.142029974,106.2710736
59365,-6.142016528,106.2710305
59370,-6.142003083,106.2709873
59375,-6.141989637,106.2709442
59380,-6.141976201,106.2709011
59385,-6.141962764,106.2708579
59390,-6.141949328,106.2708148
59395,-6.141935891,106.2707716
59400,-6.141922455,106.2707285
59405,-6.141909073,106.2706853
59410,-6.141895699,106.2706422
59415,-6.141882326,106.270599
59420,-6.141868944,106.2705559
59425,-6.141855571,106.2705127
59430,-6.141842152,106.2704696
59435,-6.141828734,106.2704264
59440,-6.141815315,106.2703833
59445,-6.141801897,106.2703401
59450,-6.141788479,106.270297
59455,-6.141775078,106.2702538
59460,-6.141761678,106.2702107
59465,-6.141748286,106.2701675
59470,-6.141734886,106.2701244
59475,-6.141721486,106.2700812
59480,-6.14170804,106.2700381
59485,-6.141694585,106.269995
59490,-6.141681131,106.2699518
59495,-6.141667676,106.2699087
59500,-6.141654221,106.2698656
59505,-6.141640749,106.2698224
59510,-6.141627285,106.2697793
59515,-6.141613812,106.2697362
59520,-6.141600348,106.269693
59525,-6.141586875,106.2696499
59530,-6.141573457,106.2696068
59535,-6.141560047,106.2695636
59540,-6.141546638,106.2695205
59545,-6.141533228,106.2694773
59550,-6.141519819,106.2694342
59555,-6.141506364,106.269391
59560,-6.141492909,106.2693479
59565,-6.141479464,106.2693048
59570,-6.141466009,106.2692616
59575,-6.141452554,106.2692185
59580,-6.141439081,106.2691754
59585,-6.141425608,106.2691322
59590,-6.141412136,106.2690891
59595,-6.141398663,106.269046
59600,-6.14138519,106.2690029
59605,-6.141371762,106.2689597
59610,-6.141358344,106.2689166
59615,-6.141344916,106.2688734
59620,-6.141331497,106.2688303
59625,-6.14131807,106.2687871
59630,-6.141304715,106.268744
59635,-6.14129135,106.2687008
59640,-6.141277995,106.2686576
59645,-6.14126464,106.2686145
59650,-6.141251275,106.2685713
59655,-6.141237965,106.2685281
59660,-6.141224655,106.268485
59665,-6.141211345,106.2684418
59670,-6.141198044,106.2683986
59675,-6.141184734,106.2683554
59680,-6.141171343,106.2683123
59685,-6.141157951,106.2682691
59690,-6.141144551,106.268226
59695,-6.141131159,106.2681828
59700,-6.141117768,106.2681397
59705,-6.141104358,106.2680965
59710,-6.141090949,106.2680534
59715,-6.141077539,106.2680102
59720,-6.141064129,106.2679671
59725,-6.14105072,106.2679239
59730,-6.141037364,106.2678807
59735,-6.141024009,106.2678376
59740,-6.141010654,106.2677944
59745,-6.140997308,106.2677512
59750,-6.140983952,106.2677081
59755,-6.140970479,106.267665
59760,-6.140957006,106.2676218
59765,-6.140943524,106.2675787
59770,-6.140930042,106.2675356
59775,-6.14091656,106.2674924
59780,-6.140903214,106.2674493
59785,-6.140889876,106.2674061
59790,-6.140876539,106.2673629
59795,-6.140863202,106.2673198
59800,-6.140849865,106.2672766
59805,-6.14083641,106.2672335
59810,-6.140822955,106.2671903
59815,-6.1408095,106.2671472
59820,-6.140796045,106.2671041
59825,-6.14078259,106.2670609
59830,-6.140769099,106.2670178
59835,-6.140755617,106.2669747
59840,-6.140742125,106.2669316
59845,-6.140728634,106.2668884
59850,-6.140715152,106.2668453
59855,-6.140701724,106.2668022
59860,-6.140688305,106.266759
59865,-6.140674887,106.2667159
59870,-6.140661468,106.2666727
59875,-6.140648049,106.2666296
59880,-6.140634667,106.2665864
59885,-6.140621293,106.2665433
59890,-6.140607919,106.2665001
59895,-6.140594546,106.266457
59900,-6.140581163,106.2664138
59905,-6.140567754,106.2663706
59910,-6.140554335,106.2663275
59915,-6.140540916,106.2662844
59920,-6.140527497,106.2662412
59925,-6.140514069,106.2661981
59930,-6.140500668,106.2661549
59935,-6.140487259,106.2661118
59940,-6.140473849,106.2660686
59945,-6.140460439,106.2660255
59950,-6.140447029,106.2659823
59955,-6.140433656,106.2659392
59960,-6.140420273,106.265896
59965,-6.140406899,106.2658528
59970,-6.140393526,106.2658097
59975,-6.140380143,106.2657665
59980,-6.140366842,106.2657234
59985,-6.140353532,106.2656802
59990,-6.14034023,106.265637
59995,-6.140326929,106.2655938
60000,-6.140313619,106.2655506
60005,-6.140300245,106.2655075
60010,-6.140286863,106.2654643
60015,-6.14027348,106.2654212
60020,-6.140260097,106.265378
60025,-6.140246714,106.2653348
60030,-6.140233431,106.2652917
60035,-6.140220157,106.2652485
60040,-6.140206883,106.2652053
60045,-6.140193609,106.2651621
60050,-6.140180335,106.2651189
60055,-6.140167242,106.2650757
60060,-6.140154167,106.2650324
60065,-6.140141092,106.2649892
60070,-6.140128017,106.2649459
60075,-6.140114933,106.2649027
60080,-6.140101984,106.2648594
60085,-6.140089036,106.2648161
60090,-6.140076088,106.2647728
60095,-6.140063139,106.2647295
60100,-6.1400502,106.2646862
60105,-6.140037324,106.2646429
60110,-6.140024448,106.2645996
60115,-6.140011581,106.2645563
60120,-6.139998714,106.264513
60125,-6.139985838,106.2644697
60130,-6.139973297,106.2644262
60135,-6.139960774,106.2643828
60140,-6.139948242,106.2643394
60145,-6.139935719,106.264296
60150,-6.139923196,106.2642526
60155,-6.1399108,106.2642091
60160,-6.139898413,106.2641657
60165,-6.139886016,106.2641222
60170,-6.139873629,106.2640788
60175,-6.139861242,106.2640353
60180,-6.13984909,106.2639918
60185,-6.139836947,106.2639483
60190,-6.139824813,106.2639048
60195,-6.13981267,106.2638613
60200,-6.139800527,106.2638177
60205,-6.139788556,106.2637742
60210,-6.139776585,106.2637306
60215,-6.139764623,106.263687
60220,-6.139752661,106.2636435
60225,-6.13974069,106.2635999
60230,-6.139729072,106.2635562
60235,-6.139717472,106.2635126
60240,-6.139705872,106.2634689
60245,-6.139694281,106.2634252
60250,-6.139682681,106.2633815
60255,-6.139671416,106.2633378
60260,-6.139660178,106.263294
60265,-6.139648931,106.2632503
60270,-6.139637693,106.2632065
60275,-6.139626455,106.2631627
60280,-6.139615579,106.2631189
60285,-6.13960473,106.263075
60290,-6.139593872,106.2630312
60295,-6.139583023,106.2629873
60300,-6.139572174,106.2629434
60305,-6.139561769,106.2628995
60310,-6.139551391,106.2628555
60315,-6.139541003,106.2628115
60320,-6.139530625,106.2627676
60325,-6.139520246,106.2627236
60330,-6.139510185,106.2626795
60335,-6.13950015,106.2626355
60340,-6.139490107,106.2625914
60345,-6.139480072,106.2625474
60350,-6.139470029,106.2625033
60355,-6.139460338,106.2624592
60360,-6.139450665,106.2624151
60365,-6.139440993,106.2623709
60370,-6.13943132,106.2623268
60375,-6.139421648,106.2622827
60380,-6.139412274,106.2622385
60385,-6.139402918,106.2621943
60390,-6.139393553,106.2621501
60395,-6.139384197,106.2621059
60400,-6.139374841,106.2620616
60405,-6.139365747,106.2620174
60410,-6.139356663,106.2619731
60415,-6.139347588,106.2619289
60420,-6.139338512,106.2618846
60425,-6.139329437,106.2618403
60430,-6.139320678,106.261796
60435,-6.139311937,106.2617517
60440,-6.139303197,106.2617074
60445,-6.139294456,106.261663
60450,-6.139285724,106.2616187
60455,-6.139277472,106.2615743
60460,-6.139269248,106.2615299
60465,-6.139261032,106.2614854
60470,-6.139252807,106.261441
60475,-6.139244591,106.2613966
60480,-6.139236701,106.2613521
60485,-6.139228838,106.2613076
60490,-6.139220975,106.2612631
60495,-6.139213112,106.2612186
60500,-6.139205249,106.2611741
60505,-6.139197675,106.2611296
60510,-6.13919012,106.261085
60515,-6.139182564,106.2610405
60520,-6.139175018,106.2609959
60525,-6.139167463,106.2609514
60530,-6.139160305,106.2609068
60535,-6.139153166,106.2608622
60540,-6.139146027,106.2608176
60545,-6.139138888,106.2607729
60550,-6.139131757,106.2607283
60555,-6.139124917,106.2606837
60560,-6.139118103,106.260639
60565,-6.13911129,106.2605943
60570,-6.139104476,106.2605497
60575,-6.139097662,106.260505
60580,-6.13909122,106.2604603
60585,-6.139084804,106.2604156
60590,-6.13907838,106.2603708
60595,-6.139071964,106.2603261
60600,-6.13906554,106.2602814
60605,-6.139059495,106.2602366
60610,-6.139053469,106.2601919
60615,-6.139047442,106.2601471
60620,-6.139041416,106.2601023
60625,-6.139035398,106.2600575
60630,-6.139029725,106.2600127
60635,-6.139024078,106.2599679
60640,-6.139018423,106.259923
60645,-6.139012776,106.2598782
60650,-6.13900712,106.2598334
60655,-6.139001818,106.2597885
60660,-6.138996542,106.2597436
60665,-6.138991257,106.2596988
60670,-6.138985982,106.2596539
60675,-6.138980697,106.259609
60680,-6.138975747,106.2595641
60685,-6.138970806,106.2595192
60690,-6.138965865,106.2594743
60695,-6.138960933,106.2594294
60700,-6.138955992,106.2593845
60705,-6.138951431,106.2593395
60710,-6.138946897,106.2592946
60715,-6.138942355,106.2592496
60720,-6.138937821,106.2592047
60725,-6.138933278,106.2591597
60730,-6.138929133,106.2591147
60735,-6.138925006,106.2590697
60740,-6.138920888,106.2590248
60745,-6.138916761,106.2589798
60750,-6.138912644,106.2589348
60755,-6.138908861,106.2588897
60760,-6.138905096,106.2588447
60765,-6.138901331,106.2587997
60770,-6.138897566,106.2587547
60775,-6.138893801,106.2587097
60780,-6.138890334,106.2586646
60785,-6.138886877,106.2586196
60790,-6.138883419,106.2585745
60795,-6.138879962,106.2585295
60800,-6.138876504,106.2584844
60805,-6.138873345,106.2584393
60810,-6.138870204,106.2583943
60815,-6.138867055,106.2583492
60820,-6.138863914,106.2583041
60825,-6.138860773,106.2582591
60830,-6.138857912,106.258214
60835,-6.13885507,106.2581689
60840,-6.138852237,106.2581238
60845,-6.138849394,106.2580787
60850,-6.138846552,106.2580336
60855,-6.138844234,106.2579885
60860,-6.138841952,106.2579434
60865,-6.138839671,106.2578982
60870,-6.138837389,106.2578531
60875,-6.138835099,106.257808
60880,-6.138833034,106.2577629
60885,-6.138830979,106.2577177
60890,-6.138828932,106.2576726
60895,-6.138826877,106.2576275
60900,-6.138824821,106.2575823
60905,-6.13882301,106.2575372
60910,-6.138821208,106.257492
60915,-6.138819405,106.2574469
60920,-6.138817603,106.2574017
60925,-6.138815801,106.2573566
60930,-6.13881427,106.2573115
60935,-6.138812748,106.2572663
60940,-6.138811226,106.2572211
60945,-6.138809713,106.257176
60950,-6.138808191,106.2571308
60955,-6.138806805,106.2570857
60960,-6.138805428,106.2570405
60965,-6.138804042,106.2569954
60970,-6.138802665,106.2569502
60975,-6.138801288,106.256905
60980,-6.138800136,106.2568599
60985,-6.138799012,106.2568147
60990,-6.13879788,106.2567695
60995,-6.138796747,106.2567244
61000,-6.138795614,106.2566792
61005,-6.138794707,106.256634
61010,-6.138793809,106.2565889
61015,-6.138792902,106.2565437
61020,-6.138792004,106.2564985
61025,-6.138791106,106.2564533
61030,-6.138790235,106.2564082
61035,-6.138789374,106.256363
61040,-6.138788503,106.2563178
61045,-6.138787632,106.2562727
61050,-6.138786771,106.2562275
61055,-6.138785981,106.2561823
61060,-6.138785192,106.2561371
61065,-6.138784412,106.256092
61070,-6.138783622,106.2560468
61075,-6.138782842,106.2560016
61080,-6.138782098,106.2559564
61085,-6.138781363,106.2559113
61090,-6.138780628,106.2558661
61095,-6.138779892,106.2558209
61100,-6.138779157,106.2557757
61105,-6.138778359,106.2557306
61110,-6.138777561,106.2556854
61115,-6.138776762,106.2556402
61120,-6.138775955,106.2555951
61125,-6.138775156,106.2555499
61130,-6.138774557,106.2555047
61135,-6.138773966,106.2554595
61140,-6.138773376,106.2554144
61145,-6.138772785,106.2553692
61150,-6.138772195,106.255324
61155,-6.138771496,106.2552788
61160,-6.138770779,106.2552337
61165,-6.138770071,106.2551885
61170,-6.138769363,106.2551433
61175,-6.138768646,106.2550981
61180,-6.138767911,106.255053
61185,-6.138767166,106.2550078
61190,-6.138766422,106.2549626
61195,-6.138765687,106.2549174
61200,-6.138764943,106.2548723
61205,-6.138764298,106.2548271
61210,-6.138763662,106.2547819
61215,-6.138763027,106.2547367
61220,-6.138762391,106.2546916
61225,-6.138761755,106.2546464
61230,-6.138761074,106.2546012
61235,-6.138760402,106.254556
61240,-6.138759721,106.2545108
61245,-6.13875904,106.2544657
61250,-6.138758359,106.2544205
61255,-6.13875766,106.2543753
61260,-6.138756961,106.2543301
61265,-6.138756253,106.254285
61270,-6.138755554,106.2542398
61275,-6.138754846,106.2541946
61280,-6.138754183,106.2541494
61285,-6.13875352,106.2541043
61290,-6.138752857,106.2540591
61295,-6.138752185,106.2540139
61300,-6.138751522,106.2539687
61305,-6.138750805,106.2539236
61310,-6.138750088,106.2538784
61315,-6.138749362,106.2538332
61320,-6.138748636,106.253788
61325,-6.138747918,106.2537429
61330,-6.138747301,106.2536977
61335,-6.138746692,106.2536525
61340,-6.138746083,106.2536073
61345,-6.138745475,106.2535622
61350,-6.138744866,106.253517
61355,-6.138744221,106.2534718
61360,-6.138743585,106.2534266
61365,-6.13874294,106.2533815
61370,-6.138742296,106.2533363
61375,-6.138741651,106.2532911
61380,-6.138741033,106.2532459
61385,-6.138740415,106.2532008
61390,-6.138739797,106.2531556
61395,-6.13873918,106.2531104
61400,-6.138738562,106.2530652
61405,-6.138737854,106.2530201
61410,-6.138737136,106.2529749
61415,-6.138736428,106.2529297
61420,-6.138735711,106.2528845
61425,-6.138734994,106.2528394
61430,-6.138734367,106.2527942
61435,-6.138733731,106.252749
61440,-6.138733104,106.2527038
61445,-6.138732477,106.2526587
61450,-6.13873185,106.2526135
61455,-6.138731178,106.2525683
61460,-6.138730506,106.2525231
61465,-6.138729834,106.252478
61470,-6.138729162,106.2524328
61475,-6.138728499,106.2523876
61480,-6.138727836,106.2523424
61485,-6.138727173,106.2522972
61490,-6.138726519,106.2522521
61495,-6.138725856,106.2522069
61500,-6.138725202,106.2521617
61505,-6.13872453,106.2521165
61510,-6.138723849,106.2520714
61515,-6.138723176,106.2520262
61520,-6.138722504,106.251981
61525,-6.138721832,106.2519358
61530,-6.138721133,106.2518907
61535,-6.138720425,106.2518455
61540,-6.138719725,106.2518003
61545,-6.138719026,106.2517551
61550,-6.138718318,106.25171
61555,-6.138717628,106.2516648
61560,-6.138716928,106.2516196
61565,-6.138716229,106.2515744
61570,-6.13871553,106.2515293
61575,-6.138714839,106.2514841
61580,-6.138714158,106.2514389
61585,-6.138713486,106.2513937
61590,-6.138712814,106.2513486
61595,-6.138712142,106.2513034
61600,-6.138711469,106.2512582
61605,-6.138710815,106.251213
61610,-6.138710152,106.2511679
61615,-6.138709498,106.2511227
61620,-6.138708844,106.2510775
61625,-6.13870819,106.2510323
61630,-6.138707509,106.2509872
61635,-6.138706827,106.250942
61640,-6.138706137,106.2508968
61645,-6.138705456,106.2508516
61650,-6.138704775,106.2508065
61655,-6.138704084,106.2507613
61660,-6.138703394,106.2507161
61665,-6.138702704,106.2506709
61670,-6.138702022,106.2506258
61675,-6.138701332,106.2505806
61680,-6.13870066,106.2505354
61685,-6.138699987,106.2504902
61690,-6.138699315,106.2504451
61695,-6.138698652,106.2503999
61700,-6.13869798,106.2503547
61705,-6.138697317,106.2503095
61710,-6.138696662,106.2502644
61715,-6.138696008,106.2502192
61720,-6.138695345,106.250174
61725,-6.138694691,106.2501288
61730,-6.138694109,106.2500837
61735,-6.138693527,106.2500385
61740,-6.138692954,106.2499933
61745,-6.138692381,106.2499481
61750,-6.1386918,106.2499029
61755,-6.138691109,106.2498578
61760,-6.138690419,106.2498126
61765,-6.138689719,106.2497674
61770,-6.138689029,106.2497222
61775,-6.13868833,106.2496771
61780,-6.138687639,106.2496319
61785,-6.138686949,106.2495867
61790,-6.138686258,106.2495415
61795,-6.138685568,106.2494964
61800,-6.138684877,106.2494512
61805,-6.13868425,106.249406
61810,-6.138683623,106.2493608
61815,-6.138682996,106.2493157
61820,-6.138682378,106.2492705
61825,-6.138681751,106.2492253
61830,-6.138681106,106.2491801
61835,-6.13868046,106.249135
61840,-6.138679815,106.2490898
61845,-6.13867917,106.2490446
61850,-6.138678525,106.2489994
61855,-6.13867787,106.2489543
61860,-6.138677207,106.2489091
61865,-6.138676553,106.2488639
61870,-6.138675898,106.2488187
61875,-6.138675235,106.2487736
61880,-6.13867459,106.2487284
61885,-6.138673945,106.2486832
61890,-6.138673299,106.248638
61895,-6.138672654,106.2485929
61900,-6.138672009,106.2485477
61905,-6.138671372,106.2485025
61910,-6.138670745,106.2484573
